Date,Country,Competition,HomeTeam,AwayTeam,FT_HomeScore,FT_AwayScore,HT_HomeScore,HT_AwayScore,FT_HomeOdds,FT_DrawOdds,FT_AwayOdds,1H_HomeOdds,1H_DrawOdds,1H_AwayOdds,2H_HomeOdds,2H_DrawOdds,2H_AwayOdds,OU05_Over,OU05_Under,OU15_Over,OU15_Under,OU25_Over,OU25_Under,OU35_Over,OU35_Under,OU45_Over,OU45_Under,BTTS_Yes,BTTS_No,BTTS_1H_Yes,BTTS_1H_No,BTTS_2H_Yes,BTTS_2H_No,DNB_Home,DNB_Away,DC_1X,DC_12,DC_2X,URL
04/11/2019,Italy,Serie A,Genoa,Udinese,1,3,1,1,1.85,3.6,4.33,2.5,2.1,4.5,2.2,2.4,4.0,1.07,10.0,1.56,2.61,2.09,1.92,3.75,1.32,7.5,1.11,1.9,1.9,4.9,1.16,3.55,1.25,1.36,3.0,1.2,1.28,1.83,https://www.oddsportal.com/football/italy/serie-a-2019-2020/genoa-udinese-rHVpkeu7/
04/11/2019,Italy,Serie A,AC Milan,Lazio,1,2,1,1,3.4,3.4,2.15,3.6,2.2,2.87,3.2,2.5,2.5,1.05,13.5,1.27,4.3,1.85,2.15,3.08,1.45,6.0,1.16,1.66,2.1,4.3,1.19,3.1,1.32,,,1.66,1.3,1.3,https://www.oddsportal.com/football/italy/serie-a-2019-2020/ac-milan-lazio-lEMzCInK/
04/11/2023,Italy,Serie A,Bologna,Lazio,1,0,0,0,2.7,3.0,2.8,3.4,1.95,3.6,2.88,2.25,3.0,1.1,7.5,1.45,2.88,2.49,1.67,4.5,1.21,10.0,1.06,2.0,1.75,6.0,1.13,3.75,1.25,1.8,1.91,1.4,1.36,1.44,https://www.oddsportal.com/football/italy/serie-a-2023-2024/bologna-lazio-KIUxVYto/
04/11/2024,Italy,Serie A,Torino,Fiorentina,0,1,0,1,3.6,3.1,2.2,4.0,2.0,3.0,3.5,2.3,2.6,1.09,8.38,2.75,1.54,2.34,1.7,4.33,1.31,9.0,1.08,1.95,1.8,5.5,1.14,3.75,1.25,2.38,1.53,1.67,1.36,1.29,https://www.oddsportal.com/football/italy/serie-a-2024-2025/torino-fiorentina-b7pTwPem/
04/11/2024,Italy,Serie A,Inter,Venezia,1,0,0,0,1.17,7.5,15.0,1.53,3.1,10.0,1.36,3.6,9.0,1.02,28.0,2.88,1.56,2.59,1.61,1.94,2.03,3.21,1.44,1.95,1.8,4.33,1.2,3.4,1.3,1.04,13.0,1.03,1.1,5.0,https://www.oddsportal.com/football/italy/serie-a-2024-2025/inter-venezia-v5hMsYdL/
04/11/2024,Italy,Serie A,Verona,AS Roma,3,2,2,1,5.0,3.5,1.75,5.0,2.1,2.4,4.5,2.4,2.1,1.07,10.0,1.56,2.58,2.13,1.87,3.75,1.31,7.22,1.11,1.95,1.8,5.5,1.14,3.75,1.25,3.5,1.29,2.0,1.29,1.17,https://www.oddsportal.com/football/italy/serie-a-2024-2025/verona-as-roma-WvkEqfS8/
04/11/2025,Italy,Serie A,Sassuolo,Genoa,1,2,0,1,2.6,2.9,3.0,3.4,1.91,3.75,3.0,2.1,3.25,1.13,6.5,1.6,2.53,2.76,1.49,5.5,1.16,13.0,1.05,2.1,1.67,6.5,1.11,4.33,1.2,1.73,2.0,1.36,1.4,1.5,https://www.oddsportal.com/football/italy/serie-a/sassuolo-genoa-ptCjCbs3/
04/11/2025,Italy,Serie A,Lazio,Cagliari,2,0,0,0,1.62,3.6,6.0,1.62,3.6,6.0,1.95,2.4,5.5,1.07,9.47,1.37,3.37,2.13,1.8,4.0,1.29,8.0,1.1,2.05,1.7,6.0,1.13,4.0,1.22,1.2,4.33,1.13,1.29,2.25,https://www.oddsportal.com/football/italy/serie-a/lazio-cagliari-pSWHcaS9/
04/12/2006,Italy,Serie A,Torino,Empoli,1,0,0,0,2.1,2.8,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.oddsportal.com/football/italy/serie-a-2006-2007/torino-empoli-hEIELrDf/
04/12/2006,Italy,Serie A,Udinese,Reggina,1,1,0,1,1.83,3.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.oddsportal.com/football/italy/serie-a-2006-2007/udinese-reggina-W4HIK2S0/
